Time,Lambda = 0.07903225806451612 & Delta = 0.07
18.583333333333314,71.71429621113202
18.624999999999982,71.57237231703795
18.66666666666665,71.43147288358317
18.708333333333318,71.29158761396411
18.749999999999986,71.152706348155
18.791666666666654,71.0148190606426
18.83333333333332,70.87791585820582
18.87499999999999,70.74198697773916
18.916666666666657,70.60702278411893
18.958333333333325,70.47301376811141
18.999999999999993,70.33995054432194
19.04166666666666,70.20782384918385
19.08333333333333,70.07662453898658
19.124999999999996,69.94634358794191
19.166666666666664,69.81697208628763
19.208333333333332,69.6885012384275
19.25,69.56092236110707
19.291666666666668,69.43422688162426
19.333333333333336,69.30840633607407
19.375000000000004,69.18345236762673
19.41666666666667,69.05935672483824
19.45833333333334,68.93611125999303
19.500000000000007,68.81370792747762
19.541666666666675,68.69213878218498
19.583333333333343,68.57139597794853
19.62500000000001,68.45147176600545
19.66666666666668,68.33235849348857
19.708333333333346,68.21404860194609
19.750000000000014,68.09653462588876
19.791666666666682,67.97980919136373
19.83333333333335,67.86386501455462
19.875000000000018,67.74869490040719
