Time,Lambda = 0.0 & Alpha = 0.0,Lambda = 0.01 & Alpha = 0.0,Lambda = 0.02 & Alpha = 0.0,Lambda = 0.03 & Alpha = 0.0,Lambda = 0.04 & Alpha = 0.0,Lambda = 0.05 & Alpha = 0.0,Lambda = 0.06 & Alpha = 0.0,Lambda = 0.07 & Alpha = 0.0,Lambda = 0.08 & Alpha = 0.0,Lambda = 0.09 & Alpha = 0.0,Lambda = 0.1 & Alpha = 0.0
28.37500000000023,1.7717946675991363,2.4357789427991055,3.3516574527317053,4.612604552168596,6.341219979099083,8.692663079486682,11.851302685172726,16.014259426981386,21.35458357017534,27.962090769009716,35.77470523196802
28.4166666666669,1.7717946675991363,2.4367717996323557,3.3543673093826616,4.618134119820878,6.351192872833442,8.709370673969966,11.877796779995546,16.054277208835995,21.41214397358126,28.040633262304556,35.87584777560462
28.458333333333567,1.7717946675991363,2.4377650520895124,3.357079288730607,4.623670028499186,6.361180498734102,8.726107645010746,11.90434300013807,16.094378066334396,21.469822416298488,28.11932176463194,35.97713971345409
28.500000000000234,1.7717946675991363,2.4387587003208173,3.359793392327894,4.629212284784752,6.371182875566726,8.742874033737905,11.930941416379335,16.134562087339653,21.52761894037345,28.198156128692297,36.078580495544315
28.541666666666902,1.7717946675991363,2.4397527444765643,3.362509621727829,4.634760895263981,6.381200022111411,8.75966988129713,11.957592099450121,16.174829359370694,21.585533586710213,28.27713620458448,36.18016956769779
28.58333333333357,1.7717946675991363,2.440747184707098,3.365227978484678,4.640315866528449,6.39123195716267,8.776495228850738,11.984295120032145,16.215179969599784,21.64356639506506,28.35626183979985,36.281906371537346
28.625000000000238,1.7717946675991363,2.4417420211628134,3.3679484641536632,4.645877205174903,6.401278699529411,8.7933501175775,12.011050548757261,16.255614004849974,21.701717404041084,28.435532879216417,36.38379034449218
28.666666666666906,1.7717946675991363,2.442737253994157,3.370671080290963,4.651444917805263,6.411340268034916,8.810234588672474,12.037858456206648,16.29613155159253,21.759986651082773,28.514949165093064,36.48582091980401
28.708333333333574,1.7717946675991363,2.443732883351626,3.373395828453715,4.657019011026615,6.421416681516818,8.82714868334683,12.064718912910005,16.33673269594439,21.818374172470616,28.594510537063826,36.587997526533535
28.75000000000024,1.7717946675991363,2.4447289093857694,3.376122710200013,4.662599491451223,6.4315079588270825,8.84409244282767,12.091631989344727,16.377417523665596,21.876880003315712,28.67421683213227,36.69031958956707
